date,time,latitude,longitude,bearing,speed,altitude,temperature,pressure
06/25/2017,10:55:06,+045.17686,-073.95642,0065,0157,+007668,-003.7,038039
06/25/2017,10:55:12,+045.17789,-073.95348,0063,0151,+007684,-003.8,037949
06/25/2017,10:55:18,+045.17891,-073.95051,0064,0157,+007704,-003.8,037844
06/25/2017,10:55:24,+045.17994,-073.94747,0064,0161,+007729,-003.9,037718
06/25/2017,10:55:30,+045.18097,-073.94438,0064,0159,+007751,-004.0,037600
06/25/2017,10:55:36,+045.18200,-073.94142,0063,0155,+007775,-004.0,037481
06/25/2017,10:55:42,+045.18291,-073.93890,0064,0161,+007797,-004.1,037362
06/25/2017,10:55:48,+045.18415,-073.93521,0066,0166,+007819,-004.1,037251
06/25/2017,10:55:54,+045.18517,-073.93214,0065,0161,+007842,-004.2,037139
06/25/2017,10:56:00,+045.18623,-073.92897,0065,0162,+007863,-004.3,037023
06/25/2017,10:56:06,+045.18730,-073.92587,0064,0162,+007882,-004.3,036943
06/25/2017,10:56:12,+045.18837,-073.92279,0064,0162,+007902,-004.4,036844
06/25/2017,10:56:18,+045.18924,-073.92005,0066,0172,+007921,-004.5,036745
06/25/2017,10:56:24,+045.19047,-073.91620,0066,0168,+007946,-004.5,036595
06/25/2017,10:56:30,+045.19151,-073.91300,0065,0166,+007969,-004.5,036488
06/25/2017,10:56:36,+045.19259,-073.90972,0065,0174,+007994,-004.5,036353
06/25/2017,10:56:42,+045.19375,-073.90638,0064,0174,+008017,-004.6,036246
06/25/2017,10:56:48,+045.19474,-073.90368,0063,0174,+008036,-004.6,036145
06/25/2017,10:56:54,+045.19602,-073.89983,0066,0172,+008055,-004.6,036042
06/25/2017,10:57:00,+045.19714,-073.89646,0064,0172,+008078,-004.7,035928
06/25/2017,10:57:06,+045.19811,-073.89375,0064,0174,+008096,-004.7,035838
06/25/2017,10:57:12,+045.19924,-073.88986,0064,0172,+008115,-004.7,035745
06/25/2017,10:57:18,+045.20056,-073.88650,0065,0177,+008136,-004.7,035638
06/25/2017,10:57:24,+045.20174,-073.88307,0064,0179,+008157,-004.7,035517
06/25/2017,10:57:30,+045.20294,-073.87969,0064,0181,+008179,-004.7,035417
06/25/2017,10:57:36,+045.20411,-073.87619,0064,0181,+008197,-004.7,035339
06/25/2017,10:57:42,+045.20528,-073.87281,0065,0179,+008216,-004.7,035235
06/25/2017,10:57:48,+045.20648,-073.86931,0063,0183,+008238,-004.7,035129
06/25/2017,10:57:54,+045.20774,-073.86592,0062,0177,+008257,-004.7,035020
06/25/2017,10:58:00,+045.20903,-073.86255,0061,0181,+008276,-004.7,034927
06/25/2017,10:58:06,+045.21033,-073.85906,0063,0187,+008295,-004.7,034842
06/25/2017,10:58:12,+045.21157,-073.85561,0063,0181,+008316,-004.6,034739
06/25/2017,10:58:18,+045.21286,-073.85211,0063,0187,+008338,-004.6,034635
06/25/2017,10:58:24,+045.21416,-073.84871,0062,0183,+008359,-004.7,034514
06/25/2017,10:58:30,+045.21543,-073.84530,0061,0177,+008381,-004.7,034423
06/25/2017,10:58:36,+045.21670,-073.84197,0062,0179,+008399,-004.8,034338
06/25/2017,10:58:42,+045.21796,-073.83855,0061,0185,+008419,-004.8,034234
06/25/2017,10:58:48,+045.21904,-073.83509,0063,0183,+008439,-004.8,034128
06/25/2017,10:58:54,+045.22048,-073.83176,0062,0175,+008464,-004.8,033996
06/25/2017,10:59:00,+045.22178,-073.82835,0063,0181,+008485,-004.8,033905
06/25/2017,10:59:06,+045.22278,-073.82501,0064,0177,+008504,-004.8,033820
06/25/2017,10:59:12,+045.22403,-073.82218,0062,0183,+008525,-004.9,033718
06/25/2017,10:59:18,+045.22546,-073.81827,0064,0172,+008547,-005.0,033603
06/25/2017,10:59:24,+045.22674,-073.81492,0062,0177,+008570,-005.0,033474
06/25/2017,10:59:30,+045.22788,-073.81159,0064,0175,+008595,-005.1,033370
06/25/2017,10:59:36,+045.22910,-073.80819,0063,0183,+008617,-005.1,033281
06/25/2017,10:59:42,+045.22990,-073.80600,0064,0175,+008630,-005.1,033199
06/25/2017,10:59:48,+045.23106,-073.80259,0063,0179,+008648,-005.2,033113
06/25/2017,10:59:54,+045.23274,-073.79811,0063,0177,+008675,-005.3,032999
06/25/2017,11:00:00,+045.23396,-073.79475,0062,0181,+008696,-005.3,032913
06/25/2017,11:00:06,+045.23508,-073.79195,0061,0181,+008711,-005.3,032845
06/25/2017,11:00:12,+045.23657,-073.78800,0062,0179,+008736,-005.4,032723
06/25/2017,11:00:18,+045.23783,-073.78462,0062,0181,+008758,-005.5,032636
06/25/2017,11:00:24,+045.23915,-073.78118,0061,0185,+008776,-005.5,032542
06/25/2017,11:00:30,+045.24044,-073.77782,0063,0179,+008794,-005.5,032461
06/25/2017,11:00:36,+045.24177,-073.77443,0060,0183,+008813,-005.6,032382
06/25/2017,11:00:42,+045.24310,-073.77104,0062,0185,+008831,-005.6,032292
06/25/2017,11:00:48,+045.24442,-073.76765,0061,0181,+008850,-005.7,032186
06/25/2017,11:00:54,+045.24569,-073.76424,0062,0185,+008869,-005.8,032098
06/25/2017,11:01:00,+045.24681,-073.76077,0063,0187,+008889,-005.8,032013
06/25/2017,11:01:06,+045.24829,-073.75729,0063,0185,+008907,-005.9,031944
06/25/2017,11:01:12,+045.24964,-073.75383,0060,0183,+008925,-006.0,031858
06/25/2017,11:01:18,+045.25102,-073.75040,0061,0190,+008942,-006.0,031763
06/25/2017,11:01:24,+045.25245,-073.74698,0060,0187,+008960,-006.1,031684
06/25/2017,11:01:30,+045.25385,-073.74349,0060,0190,+008977,-006.1,031613
06/25/2017,11:01:36,+045.25503,-073.74067,0059,0181,+008996,-006.1,031509
06/25/2017,11:01:42,+045.25671,-073.73662,0059,0188,+009013,-006.2,031434
06/25/2017,11:01:48,+045.25816,-073.73322,0060,0190,+009035,-006.3,031335
06/25/2017,11:01:54,+045.25967,-073.72982,0058,0190,+009053,-006.3,031255
06/25/2017,11:02:00,+045.26115,-073.72631,0059,0192,+009071,-006.4,031180
06/25/2017,11:02:06,+045.26268,-073.72290,0058,0188,+009089,-006.5,031096
06/25/2017,11:02:12,+045.26412,-073.71951,0059,0187,+009106,-006.5,031028
06/25/2017,11:02:18,+045.26560,-073.71614,0058,0183,+009124,-006.6,030942
06/25/2017,11:02:24,+045.26707,-073.71276,0058,0188,+009141,-006.6,030854
06/25/2017,11:02:30,+045.26855,-073.70933,0060,0187,+009160,-006.6,030771
06/25/2017,11:02:36,+045.26971,-073.70581,0061,0190,+009178,-006.7,030705
06/25/2017,11:02:42,+045.27115,-073.70290,0058,0188,+009198,-006.8,030613
06/25/2017,11:02:48,+045.27281,-073.69895,0060,0187,+009215,-006.8,030526
06/25/2017,11:02:54,+045.27424,-073.69541,0060,0194,+009234,-007.0,030442
06/25/2017,11:03:00,+045.27572,-073.69189,0059,0192,+009252,-007.0,030364
06/25/2017,11:03:06,+045.27692,-073.68838,0059,0187,+009271,-007.1,030281
06/25/2017,11:03:12,+045.27850,-073.68495,0062,0185,+009290,-007.1,030200
06/25/2017,11:03:18,+045.27990,-073.68142,0061,0192,+009311,-007.2,030107
06/25/2017,11:03:24,+045.28120,-073.67795,0061,0185,+009330,-007.3,030016
06/25/2017,11:03:30,+045.28235,-073.67499,0062,0187,+009350,-007.5,029904
06/25/2017,11:03:36,+045.28384,-073.67089,0063,0188,+009383,-007.5,029775
06/25/2017,11:03:42,+045.28524,-073.66738,0059,0187,+009415,-007.6,029640
06/25/2017,11:03:48,+045.28631,-073.66435,0065,0188,+009445,-007.8,029519
06/25/2017,11:03:54,+045.28758,-073.65993,0064,0203,+009477,-008.0,029360
06/25/2017,11:04:00,+045.28916,-073.65625,0061,0192,+009509,-008.1,029222
06/25/2017,11:04:06,+045.29054,-073.65253,0064,0203,+009535,-008.3,029135
06/25/2017,11:04:12,+045.29186,-073.64871,0065,0200,+009555,-008.3,029041
06/25/2017,11:04:18,+045.29315,-073.64485,0063,0201,+009572,-008.5,028971
06/25/2017,11:04:24,+045.29446,-073.64116,0063,0194,+009588,-008.6,028891
06/25/2017,11:04:30,+045.29582,-073.63738,0063,0200,+009604,-008.6,028839
06/25/2017,11:04:36,+045.29715,-073.63375,0063,0194,+009618,-008.7,028772
06/25/2017,11:04:42,+045.29849,-073.63000,0063,0194,+009635,-008.8,028693
06/25/2017,11:04:48,+045.29979,-073.62629,0064,0198,+009651,-008.9,028635
06/25/2017,11:04:54,+045.30110,-073.62252,0064,0194,+009669,-009.0,028557
06/25/2017,11:05:00,+045.30242,-073.61872,0064,0205,+009687,-009.1,028490
06/25/2017,11:05:06,+045.30380,-073.61492,0063,0200,+009704,-009.1,028436
06/25/2017,11:05:12,+045.30490,-073.61165,0065,0205,+009718,-009.3,028355
06/25/2017,11:05:18,+045.30653,-073.60702,0063,0211,+009739,-009.3,028268
06/25/2017,11:05:24,+045.30787,-073.60309,0065,0201,+009756,-009.4,028204
06/25/2017,11:05:30,+045.30921,-073.59910,0064,0214,+009773,-009.5,028117
06/25/2017,11:05:36,+045.31056,-073.59516,0064,0200,+009791,-009.5,028060
06/25/2017,11:05:42,+045.31195,-073.59117,0064,0212,+009807,-009.6,027992
06/25/2017,11:05:48,+045.31323,-073.58718,0065,0207,+009827,-009.7,027905
06/25/2017,11:05:54,+045.31457,-073.58309,0065,0212,+009846,-009.8,027829
06/25/2017,11:06:00,+045.31590,-073.57911,0064,0205,+009865,-009.8,027757
06/25/2017,11:06:06,+045.31727,-073.57504,0065,0214,+009883,-009.8,027690
06/25/2017,11:06:12,+045.31858,-073.57102,0065,0205,+009900,-010.0,027614
06/25/2017,11:06:18,+045.31990,-073.56691,0066,0214,+009919,-010.0,027526
06/25/2017,11:06:24,+045.32121,-073.56291,0065,0207,+009938,-010.0,027450
06/25/2017,11:06:30,+045.32253,-073.55884,0065,0211,+009957,-010.1,027372
06/25/2017,11:06:36,+045.32368,-073.55482,0064,0212,+009977,-010.1,027302
06/25/2017,11:06:42,+045.32522,-073.55074,0066,0209,+009996,-010.2,027225
06/25/2017,11:06:48,+045.32656,-073.54662,0065,0212,+010014,-010.3,027156
06/25/2017,11:06:54,+045.32785,-073.54260,0065,0207,+010032,-010.3,027069
06/25/2017,11:07:00,+045.32900,-073.53856,0064,0209,+010050,-010.3,027011
06/25/2017,11:07:06,+045.33055,-073.53453,0066,0212,+010068,-010.4,026930
06/25/2017,11:07:12,+045.33190,-073.53044,0065,0211,+010087,-010.5,026851
06/25/2017,11:07:18,+045.33326,-073.52635,0064,0212,+010105,-010.5,026779
06/25/2017,11:07:24,+045.33465,-073.52233,0064,0212,+010123,-010.6,026699
06/25/2017,11:07:30,+045.33602,-073.51819,0064,0212,+010142,-010.6,026629
06/25/2017,11:07:36,+045.33717,-073.51478,0066,0218,+010157,-010.6,026566
06/25/2017,11:07:42,+045.33873,-073.50983,0066,0216,+010180,-010.7,026480
06/25/2017,11:07:48,+045.34001,-073.50563,0068,0214,+010201,-010.8,026400
06/25/2017,11:07:54,+045.34125,-073.50141,0067,0216,+010221,-010.9,026317
06/25/2017,11:08:00,+045.34259,-073.49723,0066,0214,+010241,-011.0,026248
06/25/2017,11:08:06,+045.34381,-073.49298,0068,0216,+010260,-011.0,026171
06/25/2017,11:08:12,+045.34511,-073.48873,0067,0218,+010279,-011.1,026098
06/25/2017,11:08:18,+045.34611,-073.48445,0067,0216,+010301,-011.1,026005
06/25/2017,11:08:24,+045.34738,-073.48016,0069,0220,+010322,-011.2,025919
06/25/2017,11:08:30,+045.34881,-073.47576,0067,0224,+010343,-011.3,025838
06/25/2017,11:08:36,+045.35001,-073.47145,0069,0214,+010365,-011.3,025768
06/25/2017,11:08:42,+045.35109,-073.46792,0067,0216,+010386,-011.4,025690
06/25/2017,11:08:48,+045.35253,-073.46308,0067,0211,+010407,-011.5,025599
06/25/2017,11:08:54,+045.35385,-073.45892,0066,0216,+010430,-011.5,025515
06/25/2017,11:09:00,+045.35490,-073.45547,0065,0212,+010456,-011.6,025405
06/25/2017,11:09:06,+045.35646,-073.45056,0066,0220,+010477,-011.6,025338
06/25/2017,11:09:12,+045.35785,-073.44638,0064,0216,+010497,-011.6,025259
06/25/2017,11:09:18,+045.35920,-073.44215,0066,0218,+010516,-011.7,025195
06/25/2017,11:09:24,+045.36047,-073.43789,0068,0216,+010536,-011.7,025098
06/25/2017,11:09:30,+045.36176,-073.43363,0066,0216,+010555,-011.8,025034
06/25/2017,11:09:36,+045.36302,-073.42944,0067,0216,+010575,-011.8,024961
06/25/2017,11:09:42,+045.36425,-073.42510,0069,0216,+010595,-011.9,024873
06/25/2017,11:09:48,+045.36549,-073.42078,0067,0224,+010617,-011.9,024796
06/25/2017,11:09:54,+045.36674,-073.41645,0068,0216,+010638,-011.9,024716
06/25/2017,11:10:00,+045.36804,-073.41224,0066,0216,+010659,-012.0,024633
06/25/2017,11:10:06,+045.36928,-073.40802,0067,0216,+010678,-012.0,024570
06/25/2017,11:10:12,+045.37040,-073.40451,0066,0214,+010700,-012.0,024487
06/25/2017,11:10:18,+045.37190,-073.39959,0066,0220,+010720,-012.1,024418
06/25/2017,11:10:24,+045.37304,-073.39609,0065,0212,+010738,-012.1,024341
06/25/2017,11:10:30,+045.37434,-073.39120,0067,0220,+010760,-012.2,024276
06/25/2017,11:10:36,+045.37582,-073.38698,0067,0214,+010779,-012.3,024213
06/25/2017,11:10:42,+045.37716,-073.38281,0064,0216,+010798,-012.3,024142
06/25/2017,11:10:48,+045.37858,-073.37865,0064,0218,+010818,-012.3,024068
06/25/2017,11:10:54,+045.38001,-073.37453,0064,0214,+010837,-012.4,023984
06/25/2017,11:11:00,+045.38141,-073.37024,0065,0225,+010857,-012.5,023927
06/25/2017,11:11:06,+045.38289,-073.36592,0063,0224,+010881,-012.6,023836
06/25/2017,11:11:12,+045.38446,-073.36154,0064,0235,+010912,-012.8,023722
06/25/2017,11:11:18,+045.38574,-073.35697,0064,0238,+010944,-012.9,023604
06/25/2017,11:11:24,+045.38735,-073.35250,0062,0227,+010975,-013.0,023496
06/25/2017,11:11:30,+045.38919,-073.34814,0064,0233,+010992,-013.1,023447
06/25/2017,11:11:36,+045.39068,-073.34364,0065,0233,+011011,-013.1,023382
06/25/2017,11:11:42,+045.39221,-073.33912,0065,0237,+011032,-013.2,023296
06/25/2017,11:11:48,+045.39362,-073.33475,0065,0224,+011057,-013.2,023209
06/25/2017,11:11:54,+045.39500,-073.33048,0068,0218,+011082,-013.3,023114
06/25/2017,11:12:00,+045.39637,-073.32604,0066,0231,+011102,-013.3,023062
06/25/2017,11:12:06,+045.39771,-073.32167,0067,0224,+011119,-013.4,023005
06/25/2017,11:12:12,+045.39907,-073.31718,0067,0229,+011135,-013.4,022949
06/25/2017,11:12:18,+045.40037,-073.31275,0067,0227,+011151,-013.5,022889
06/25/2017,11:12:24,+045.40171,-073.30823,0067,0229,+011167,-013.5,022833
06/25/2017,11:12:30,+045.40301,-073.30374,0067,0229,+011185,-013.5,022764
06/25/2017,11:12:36,+045.40414,-073.29928,0068,0231,+011203,-013.6,022717
06/25/2017,11:12:42,+045.40573,-073.29479,0066,0229,+011220,-013.6,022650
06/25/2017,11:12:48,+045.40714,-073.29018,0067,0235,+011236,-013.6,022595
06/25/2017,11:12:54,+045.40852,-073.28568,0065,0231,+011252,-013.7,022533
06/25/2017,11:13:00,+045.40990,-073.28108,0069,0235,+011267,-013.7,022490
06/25/2017,11:13:06,+045.41130,-073.27650,0065,0235,+011284,-013.8,022434
06/25/2017,11:13:12,+045.41264,-073.27189,0068,0235,+011300,-013.8,022374
06/25/2017,11:13:18,+045.41408,-073.26727,0066,0238,+011315,-013.9,022326
06/25/2017,11:13:24,+045.41543,-073.26257,0067,0240,+011331,-014.0,022271
06/25/2017,11:13:30,+045.41685,-073.25784,0067,0242,+011345,-014.0,022216
06/25/2017,11:13:36,+045.41816,-073.25311,0069,0240,+011360,-014.1,022171
06/25/2017,11:13:42,+045.41953,-073.24828,0068,0244,+011374,-014.1,022124
06/25/2017,11:13:48,+045.42070,-073.24433,0067,0237,+011390,-014.2,022075
06/25/2017,11:13:54,+045.42224,-073.23883,0069,0240,+011405,-014.3,022022
06/25/2017,11:14:00,+045.42354,-073.23403,0069,0240,+011421,-014.3,021974
06/25/2017,11:14:06,+045.42484,-073.22943,0068,0233,+011437,-014.3,021903
06/25/2017,11:14:12,+045.42614,-073.22485,0068,0235,+011453,-014.4,021866
06/25/2017,11:14:18,+045.42742,-073.22020,0069,0229,+011470,-014.5,021810
06/25/2017,11:14:24,+045.42872,-073.21569,0067,0231,+011486,-014.5,021756
06/25/2017,11:14:30,+045.43005,-073.21121,0067,0225,+011502,-014.5,021700
06/25/2017,11:14:36,+045.43134,-073.20678,0067,0225,+011519,-014.6,021642
06/25/2017,11:14:42,+045.43271,-073.20230,0067,0229,+011536,-014.6,021601
06/25/2017,11:14:48,+045.43399,-073.19795,0067,0222,+011555,-014.7,021529
06/25/2017,11:14:54,+045.43532,-073.19357,0066,0222,+011573,-014.8,021470
06/25/2017,11:15:00,+045.43667,-073.18931,0065,0224,+011592,-014.8,021402
06/25/2017,11:15:06,+045.43798,-073.18502,0068,0216,+011613,-014.8,021336
06/25/2017,11:15:12,+045.43899,-073.18152,0067,0209,+011635,-014.9,021275
06/25/2017,11:15:18,+045.44032,-073.17736,0066,0216,+011657,-014.9,021201
06/25/2017,11:15:24,+045.44180,-073.17243,0066,0216,+011675,-015.0,021138
06/25/2017,11:15:30,+045.44316,-073.16821,0066,0220,+011693,-015.0,021076
06/25/2017,11:15:36,+045.44446,-073.16398,0066,0214,+011713,-015.0,021029
06/25/2017,11:15:42,+045.44585,-073.15985,0065,0216,+011731,-015.0,020963
06/25/2017,11:15:48,+045.44721,-073.15563,0065,0214,+011750,-015.1,020917
06/25/2017,11:15:54,+045.44839,-073.15222,0064,0216,+011769,-015.1,020841
06/25/2017,11:16:00,+045.45006,-073.14739,0063,0214,+011789,-015.1,020784
06/25/2017,11:16:06,+045.45150,-073.14323,0064,0220,+011808,-015.1,020721
06/25/2017,11:16:12,+045.45299,-073.13906,0062,0216,+011827,-015.1,020674
06/25/2017,11:16:18,+045.45449,-073.13503,0062,0212,+011846,-015.2,020610
06/25/2017,11:16:24,+045.45589,-073.13103,0064,0207,+011863,-015.3,020549
06/25/2017,11:16:30,+045.45734,-073.12707,0062,0214,+011881,-015.3,020486
06/25/2017,11:16:36,+045.45883,-073.12313,0062,0207,+011898,-015.3,020436
06/25/2017,11:16:42,+045.46005,-073.11991,0061,0211,+011916,-015.4,020388
06/25/2017,11:16:48,+045.46177,-073.11532,0063,0205,+011935,-015.4,020329
06/25/2017,11:16:54,+045.46326,-073.11136,0061,0212,+011952,-015.4,020269
06/25/2017,11:17:00,+045.46453,-073.10813,0060,0203,+011970,-015.5,020215
06/25/2017,11:17:06,+045.46635,-073.10353,0061,0216,+011988,-015.5,020166
06/25/2017,11:17:12,+045.46794,-073.09961,0060,0207,+012006,-015.5,020108
06/25/2017,11:17:18,+045.46958,-073.09568,0059,0220,+012025,-015.6,020042
06/25/2017,11:17:24,+045.47093,-073.09176,0060,0211,+012044,-015.6,019994
06/25/2017,11:17:30,+045.47280,-073.08773,0061,0218,+012063,-015.6,019940
06/25/2017,11:17:36,+045.47409,-073.08380,0061,0212,+012081,-015.6,019890
06/25/2017,11:17:42,+045.47591,-073.07976,0062,0212,+012096,-015.6,019843
06/25/2017,11:17:48,+045.47742,-073.07582,0061,0214,+012113,-015.6,019788
06/25/2017,11:17:54,+045.47896,-073.07191,0061,0205,+012131,-015.6,019729
06/25/2017,11:18:00,+045.48051,-073.06806,0059,0212,+012148,-015.6,019686
06/25/2017,11:18:06,+045.48186,-073.06491,0059,0203,+012164,-015.7,019641
06/25/2017,11:18:12,+045.48371,-073.06066,0058,0203,+012181,-015.7,019590
06/25/2017,11:18:18,+045.48539,-073.05695,0057,0209,+012198,-015.7,019541
06/25/2017,11:18:24,+045.48677,-073.05375,0058,0211,+012213,-015.8,019494
06/25/2017,11:18:30,+045.48872,-073.04947,0056,0203,+012229,-015.8,019450
06/25/2017,11:18:36,+045.49017,-073.04637,0057,0212,+012241,-015.8,019412
06/25/2017,11:18:42,+045.49216,-073.04190,0058,0214,+012261,-015.8,019358
06/25/2017,11:18:48,+045.49395,-073.03818,0056,0209,+012279,-015.8,019302
06/25/2017,11:18:54,+045.49569,-073.03440,0057,0218,+012298,-015.9,019233
06/25/2017,11:19:00,+045.49755,-073.03061,0054,0216,+012314,-015.9,019200
06/25/2017,11:19:06,+045.49938,-073.02696,0055,0207,+012329,-015.9,019157
06/25/2017,11:19:12,+045.50122,-073.02324,0055,0216,+012347,-016.0,019094
06/25/2017,11:19:18,+045.50307,-073.01967,0053,0207,+012362,-016.0,019051
06/25/2017,11:19:24,+045.50467,-073.01611,0053,0212,+012377,-016.0,019012
06/25/2017,11:19:30,+045.50682,-073.01250,0054,0207,+012392,-016.0,018971
06/25/2017,11:19:36,+045.50836,-073.00894,0054,0211,+012409,-016.0,018908
06/25/2017,11:19:42,+045.51022,-073.00589,0054,0207,+012435,-016.0,018826
06/25/2017,11:19:48,+045.51229,-073.00193,0054,0196,+012472,-016.1,018722
06/25/2017,11:19:54,+045.51387,-072.99833,0060,0198,+012507,-016.1,018616
06/25/2017,11:20:00,+045.51556,-072.99452,0058,0212,+012541,-016.1,018540
06/25/2017,11:20:06,+045.51729,-072.99068,0058,0214,+012572,-016.1,018459
06/25/2017,11:20:12,+045.51883,-072.98694,0061,0194,+012608,-016.2,018351
06/25/2017,11:20:18,+045.52029,-072.98352,0057,0188,+012645,-016.3,018254
06/25/2017,11:20:24,+045.52165,-072.98018,0061,0181,+012674,-016.3,018170
06/25/2017,11:20:30,+045.52303,-072.97676,0059,0187,+012698,-016.4,018114
06/25/2017,11:20:36,+045.52442,-072.97335,0060,0185,+012718,-016.4,018075
06/25/2017,11:20:42,+045.52572,-072.96992,0062,0185,+012736,-016.4,018016
06/25/2017,11:20:48,+045.52708,-072.96643,0061,0185,+012754,-016.5,017979
06/25/2017,11:20:54,+045.52836,-072.96305,0062,0181,+012772,-016.5,017916
06/25/2017,11:21:00,+045.52965,-072.95959,0062,0183,+012791,-016.5,017869
06/25/2017,11:21:06,+045.53090,-072.95624,0063,0179,+012812,-016.5,017807
06/25/2017,11:21:12,+045.53194,-072.95282,0062,0175,+012836,-016.6,017751
06/25/2017,11:21:18,+045.53334,-072.94944,0064,0181,+012858,-016.6,017694
06/25/2017,11:21:24,+045.53451,-072.94598,0064,0177,+012880,-016.6,017630
06/25/2017,11:21:30,+045.53570,-072.94262,0063,0175,+012901,-016.6,017578
06/25/2017,11:21:36,+045.53681,-072.93921,0065,0175,+012922,-016.6,017525
06/25/2017,11:21:42,+045.53799,-072.93587,0063,0174,+012944,-016.6,017465
06/25/2017,11:21:48,+045.53908,-072.93247,0066,0177,+012965,-016.6,017402
06/25/2017,11:21:54,+045.54025,-072.92907,0063,0177,+012985,-016.6,017358
06/25/2017,11:22:00,+045.54117,-072.92627,0067,0172,+013004,-016.6,017306
06/25/2017,11:22:06,+045.54227,-072.92292,0063,0179,+013024,-016.6,017258
06/25/2017,11:22:12,+045.54342,-072.91901,0066,0168,+013044,-016.6,017199
06/25/2017,11:22:18,+045.54475,-072.91563,0064,0177,+013064,-016.6,017149
06/25/2017,11:22:24,+045.54584,-072.91233,0065,0170,+013087,-016.6,017082
06/25/2017,11:22:30,+045.54693,-072.90896,0065,0172,+013108,-016.7,017035
06/25/2017,11:22:36,+045.54800,-072.90579,0064,0164,+013129,-016.7,016978
06/25/2017,11:22:42,+045.54904,-072.90255,0066,0164,+013149,-016.7,016926
06/25/2017,11:22:48,+045.55013,-072.89943,0063,0166,+013167,-016.7,016888
06/25/2017,11:22:54,+045.55125,-072.89621,0064,0166,+013187,-016.8,016830
06/25/2017,11:23:00,+045.55232,-072.89305,0064,0166,+013206,-016.8,016777
06/25/2017,11:23:06,+045.55349,-072.88977,0062,0172,+013227,-016.8,016723
06/25/2017,11:23:12,+045.55470,-072.88660,0061,0174,+013253,-016.8,016654
06/25/2017,11:23:18,+045.55591,-072.88324,0065,0179,+013278,-016.9,016590
06/25/2017,11:23:24,+045.55707,-072.87998,0061,0168,+013306,-016.9,016513
06/25/2017,11:23:30,+045.55831,-072.87676,0061,0175,+013333,-017.0,016454
06/25/2017,11:23:36,+045.55938,-072.87343,0064,0179,+013358,-017.0,016386
06/25/2017,11:23:42,+045.56088,-072.87001,0060,0183,+013380,-017.0,016334
06/25/2017,11:23:48,+045.56222,-072.86658,0062,0185,+013398,-017.0,016289
06/25/2017,11:23:54,+045.56360,-072.86313,0059,0185,+013417,-017.0,016241
06/25/2017,11:24:00,+045.56491,-072.85980,0062,0177,+013436,-017.0,016192
06/25/2017,11:24:06,+045.56626,-072.85638,0060,0188,+013455,-017.0,016147
06/25/2017,11:24:12,+045.56761,-072.85302,0060,0175,+013475,-017.1,016099
06/25/2017,11:24:18,+045.56888,-072.84968,0063,0181,+013498,-017.1,016031
06/25/2017,11:24:24,+045.57000,-072.84680,0059,0188,+013521,-017.1,015963
06/25/2017,11:24:30,+045.57161,-072.84271,0061,0187,+013550,-017.1,015903
06/25/2017,11:24:36,+045.57286,-072.83927,0063,0181,+013569,-017.1,015867
06/25/2017,11:24:42,+045.57414,-072.83597,0059,0174,+013590,-017.1,015810
06/25/2017,11:24:48,+045.57554,-072.83274,0059,0181,+013610,-017.1,015757
06/25/2017,11:24:54,+045.57683,-072.82945,0061,0175,+013632,-017.1,015695
06/25/2017,11:25:00,+045.57818,-072.82608,0061,0181,+013653,-017.2,015653
06/25/2017,11:25:06,+045.57952,-072.82272,0061,0177,+013673,-017.2,015598
06/25/2017,11:25:12,+045.58081,-072.81944,0060,0175,+013693,-017.2,015562
06/25/2017,11:25:18,+045.58223,-072.81609,0059,0183,+013712,-017.2,015504
06/25/2017,11:25:24,+045.58331,-072.81269,0061,0181,+013732,-017.3,015457
06/25/2017,11:25:30,+045.58488,-072.80931,0061,0179,+013752,-017.3,015402
06/25/2017,11:25:36,+045.58614,-072.80589,0062,0185,+013775,-017.3,015351
06/25/2017,11:25:42,+045.58746,-072.80237,0062,0183,+013802,-017.3,015288
06/25/2017,11:25:48,+045.58867,-072.79883,0065,0187,+013825,-017.3,015238
06/25/2017,11:25:54,+045.58994,-072.79508,0064,0196,+013848,-017.2,015173
06/25/2017,11:26:00,+045.59089,-072.79143,0065,0187,+013868,-017.2,015132
06/25/2017,11:26:06,+045.59232,-072.78771,0065,0192,+013888,-017.2,015082
06/25/2017,11:26:12,+045.59345,-072.78398,0066,0190,+013909,-017.1,015031
06/25/2017,11:26:18,+045.59463,-072.78021,0067,0196,+013931,-017.1,014982
06/25/2017,11:26:24,+045.59573,-072.77639,0067,0190,+013954,-017.1,014929
06/25/2017,11:26:30,+045.59682,-072.77265,0068,0188,+013979,-017.1,014877
06/25/2017,11:26:36,+045.59779,-072.76876,0071,0196,+014004,-017.1,014811
06/25/2017,11:26:42,+045.59876,-072.76478,0071,0196,+014031,-017.1,014756
06/25/2017,11:26:48,+045.59978,-072.76093,0069,0190,+014059,-017.1,014686
06/25/2017,11:26:54,+045.60066,-072.75710,0071,0188,+014087,-017.1,014611
06/25/2017,11:27:00,+045.60160,-072.75336,0071,0185,+014110,-017.1,014574
06/25/2017,11:27:06,+045.60245,-072.74955,0072,0188,+014132,-017.1,014530
06/25/2017,11:27:12,+045.60335,-072.74575,0073,0187,+014154,-017.1,014471
06/25/2017,11:27:18,+045.60422,-072.74194,0071,0187,+014176,-017.1,014422
06/25/2017,11:27:24,+045.60503,-072.73824,0074,0179,+014200,-017.1,014360
